OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
221704258330957|69301|ZCTA5 69301|2677983647|28337240|G6350|B5|S|27590264578885|31013|Box Butte County|2785180098|6588657|G4020|H1|A|1601986282|6554856
221704258330957|69301|ZCTA5 69301|2677983647|28337240|G6350|B5|S|27590292063717|31123|Morrill County|3688187959|15647101|G4020|H1|A|454901493|7926638
221704258330957|69301|ZCTA5 69301|2677983647|28337240|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|621095872|13855746
221704258330958|69331|ZCTA5 69331|599404797|1466074|G6350|B5|S|27590292063717|31123|Morrill County|3688187959|15647101|G4020|H1|A|599404797|1466074
221704258330960|69333|ZCTA5 69333|1496501587|14635877|G6350|B5|S|27590266340536|31031|Cherry County|15436903515|127452902|G4020|H1|A|599575100|9130374
221704258330960|69333|ZCTA5 69333|1496501587|14635877|G6350|B5|S|27590310609461|31069|Garden County|4416875795|66053093|G4020|H1|A|247432809|1182891
221704258330960|69333|ZCTA5 69333|1496501587|14635877|G6350|B5|S|27590120320029|31075|Grant County|2012381803|16500663|G4020|H1|A|641717986|4245565
221704258330960|69333|ZCTA5 69333|1496501587|14635877|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|7775692|77047
221704258330965|69334|ZCTA5 69334|801622926|849055|G6350|B5|S|27590307319228|31007|Banner County|1932231568|392073|G4020|H1|A|47899766|0
221704258330965|69334|ZCTA5 69334|801622926|849055|G6350|B5|S|27590292063717|31123|Morrill County|3688187959|15647101|G4020|H1|A|665473151|666409
221704258330965|69334|ZCTA5 69334|801622926|849055|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|88250009|182646
221704258330966|69335|ZCTA5 69335|374049609|3676539|G6350|B5|S|27590310609461|31069|Garden County|4416875795|66053093|G4020|H1|A|144816782|1265495
221704258330966|69335|ZCTA5 69335|374049609|3676539|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|229232827|2411044
221704258330973|69336|ZCTA5 69336|998936618|1679692|G6350|B5|S|27590307319228|31007|Banner County|1932231568|392073|G4020|H1|A|28794909|0
221704258330973|69336|ZCTA5 69336|998936618|1679692|G6350|B5|S|27590292063717|31123|Morrill County|3688187959|15647101|G4020|H1|A|970141709|1679692
221704258330987|69337|ZCTA5 69337|2007411091|1598280|G6350|B5|S|27590268303450|31045|Dawes County|3616636214|11875952|G4020|H1|A|1585942369|1037171
221704258330987|69337|ZCTA5 69337|2007411091|1598280|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|131263374|265971
221704258330987|69337|ZCTA5 69337|2007411091|1598280|G6350|B5|S|27590218471145|46047|Fall River County|4506292103|24021148|G4020|H1|A|62059813|95350
221704258330987|69337|ZCTA5 69337|2007411091|1598280|G6350|B5|S|27590470045195|46102|Oglala Lakota County|5422402204|7126155|G4020|H1|A|228145535|199788
221704258330994|69339|ZCTA5 69339|1049846890|317467|G6350|B5|S|27590268303450|31045|Dawes County|3616636214|11875952|G4020|H1|A|707022534|317467
221704258330994|69339|ZCTA5 69339|1049846890|317467|G6350|B5|S|27590301742443|31165|Sioux County|5352785007|1665309|G4020|H1|A|342824356|0
221704258330999|69340|ZCTA5 69340|876955520|18567791|G6350|B5|S|27590266340536|31031|Cherry County|15436903515|127452902|G4020|H1|A|56468079|2000050
221704258330999|69340|ZCTA5 69340|876955520|18567791|G6350|B5|S|27590310609461|31069|Garden County|4416875795|66053093|G4020|H1|A|152517563|2587364
221704258330999|69340|ZCTA5 69340|876955520|18567791|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|667969878|13980377
221704258331016|69341|ZCTA5 69341|535852823|826311|G6350|B5|S|27590307319228|31007|Banner County|1932231568|392073|G4020|H1|A|98690213|50060
221704258331016|69341|ZCTA5 69341|535852823|826311|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|437162610|776251
221704258331036|69343|ZCTA5 69343|3720981987|24843367|G6350|B5|S|27590266340536|31031|Cherry County|15436903515|127452902|G4020|H1|A|2232126414|13725613
221704258331036|69343|ZCTA5 69343|3720981987|24843367|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|1488855573|11117754
221704258331038|69345|ZCTA5 69345|1089066672|330883|G6350|B5|S|27590307319228|31007|Banner County|1932231568|392073|G4020|H1|A|1089066672|330883
221704258331040|69346|ZCTA5 69346|3001538263|1510413|G6350|B5|S|27590301742443|31165|Sioux County|5352785007|1665309|G4020|H1|A|3001538263|1510413
221704258331046|69347|ZCTA5 69347|1220067826|6019155|G6350|B5|S|27590268303450|31045|Dawes County|3616636214|11875952|G4020|H1|A|216427703|76623
221704258331046|69347|ZCTA5 69347|1220067826|6019155|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|1003640123|5942532
221704258331051|69348|ZCTA5 69348|1518162102|33801|G6350|B5|S|27590264578885|31013|Box Butte County|2785180098|6588657|G4020|H1|A|1063966336|33801
221704258331051|69348|ZCTA5 69348|1518162102|33801|G6350|B5|S|27590268303450|31045|Dawes County|3616636214|11875952|G4020|H1|A|241558032|0
221704258331051|69348|ZCTA5 69348|1518162102|33801|G6350|B5|S|27590301742443|31165|Sioux County|5352785007|1665309|G4020|H1|A|212637734|0
221704258331054|69350|ZCTA5 69350|1110387425|12601512|G6350|B5|S|27590414738576|31005|Arthur County|1852234549|7644718|G4020|H1|A|64460830|1056004
221704258331054|69350|ZCTA5 69350|1110387425|12601512|G6350|B5|S|27590266340536|31031|Cherry County|15436903515|127452902|G4020|H1|A|339408175|5312612
221704258331054|69350|ZCTA5 69350|1110387425|12601512|G6350|B5|S|27590120320029|31075|Grant County|2012381803|16500663|G4020|H1|A|706518420|6232896
221704258331060|69351|ZCTA5 69351|1918443330|62169957|G6350|B5|S|27590310609461|31069|Garden County|4416875795|66053093|G4020|H1|A|764356717|36513622
221704258331060|69351|ZCTA5 69351|1918443330|62169957|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|1154086613|25656335
221704258331062|69352|ZCTA5 69352|348138813|410454|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|348138813|410454
221704258331063|69353|ZCTA5 69353|208825|0|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|208825|0
221704258331068|69354|ZCTA5 69354|764149518|6143616|G6350|B5|S|27590264578885|31013|Box Butte County|2785180098|6588657|G4020|H1|A|119227480|0
221704258331068|69354|ZCTA5 69354|764149518|6143616|G6350|B5|S|27590268303450|31045|Dawes County|3616636214|11875952|G4020|H1|A|260887517|6143616
221704258331068|69354|ZCTA5 69354|764149518|6143616|G6350|B5|S|27590301742443|31165|Sioux County|5352785007|1665309|G4020|H1|A|384034521|0
221704258331069|69355|ZCTA5 69355|248727|0|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|248727|0
221704258331076|69356|ZCTA5 69356|334552913|7934286|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|334552913|7934286
221704258331082|69357|ZCTA5 69357|949868058|483625|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|298851080|381149
221704258331082|69357|ZCTA5 69357|949868058|483625|G6350|B5|S|27590301742443|31165|Sioux County|5352785007|1665309|G4020|H1|A|651016978|102476
221704258331098|69358|ZCTA5 69358|509095416|535659|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|143372498|519620
221704258331098|69358|ZCTA5 69358|509095416|535659|G6350|B5|S|27590301742443|31165|Sioux County|5352785007|1665309|G4020|H1|A|365722918|16039
221704258331103|69360|ZCTA5 69360|885459984|1416422|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|885459984|1416422
221704258331116|69361|ZCTA5 69361|615783405|5198277|G6350|B5|S|27590300705705|31157|Scotts Bluff County|1915576081|15402683|G4020|H1|A|264790606|5198277
221704258331116|69361|ZCTA5 69361|615783405|5198277|G6350|B5|S|27590301742443|31165|Sioux County|5352785007|1665309|G4020|H1|A|350992799|0
221704258331117|69365|ZCTA5 69365|132482334|0|G6350|B5|S|27590122522098|31161|Sheridan County|6321862270|74723228|G4020|H1|A|132482334|0
221704258331119|69366|ZCTA5 69366|1671435068|22008748|G6350|B5|S|27590414738576|31005|Arthur County|1852234549|7644718|G4020|H1|A|36538405|1777655
221704258331119|69366|ZCTA5 69366|1671435068|22008748|G6350|B5|S|27590266340536|31031|Cherry County|15436903515|127452902|G4020|H1|A|970751266|14208891
221704258331119|69366|ZCTA5 69366|1671435068|22008748|G6350|B5|S|27590120320029|31075|Grant County|2012381803|16500663|G4020|H1|A|664145397|6022202
221704258331122|69367|ZCTA5 69367|604798059|4301075|G6350|B5|S|27590268303450|31045|Dawes County|3616636214|11875952|G4020|H1|A|604798059|4301075
221704258467540|70001|ZCTA5 70001|16777683|5922|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|16777683|5922
221704258467599|70002|ZCTA5 70002|8355949|436525|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|8355949|436525
221704258467677|70003|ZCTA5 70003|18020934|396995|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|18020934|396995
221704258467755|70005|ZCTA5 70005|10871924|694589|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|10871924|694589
221704258467796|70006|ZCTA5 70006|6799819|390363|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|6799819|390363
221704258467820|70030|ZCTA5 70030|72707329|13573091|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|9585639|5139756
221704258467820|70030|ZCTA5 70030|72707329|13573091|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|63121690|8433335
221704258467822|70031|ZCTA5 70031|9069800|2392275|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|9069800|2392275
221704258467874|70032|ZCTA5 70032|5291753|1744740|G6350|B5|S|2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|5291753|1744740
221704258467899|70036|ZCTA5 70036|20373670|2128101|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|20373670|2128101
221704258468104|70037|ZCTA5 70037|129286470|18935130|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|129286470|18935130
221704258468144|70038|ZCTA5 70038|650387|0|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|650387|0
221704258468173|70039|ZCTA5 70039|34711024|90396|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|34711024|90396
221704258468201|70040|ZCTA5 70040|245506376|63932131|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|243506043|63324346
221704258468201|70040|ZCTA5 70040|245506376|63932131|G6350|B5|S|2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|2000333|607785
221704258468237|70041|ZCTA5 70041|79126338|34006861|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|79126338|34006861
221704258468466|70043|ZCTA5 70043|23655076|8869493|G6350|B5|S|2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|23655076|8869493
221704258468583|70047|ZCTA5 70047|31516565|4406029|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|31516565|4406029
221704258468620|70049|ZCTA5 70049|42333614|6322067|G6350|B5|S|2759072819270|22095|St. John the Baptist Parish|555484721|506440074|G4020|H1|A|42333614|6322067
221704258468621|70050|ZCTA5 70050|948645|12814|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|948645|12814
221704258468706|70051|ZCTA5 70051|20923401|658952|G6350|B5|S|2759072819270|22095|St. John the Baptist Parish|555484721|506440074|G4020|H1|A|20923401|658952
221704258468794|70052|ZCTA5 70052|19949981|2107506|G6350|B5|S|2759052394159|22093|St. James Parish|616057915|38773983|G4020|H1|A|19949981|2107506
221704258468931|70053|ZCTA5 70053|8867274|1159426|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|8867274|1159426
221704258469004|70056|ZCTA5 70056|17519435|166574|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|17519435|166574
221704258469062|70057|ZCTA5 70057|115299689|7397473|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|115299689|7397473
221704258469142|70058|ZCTA5 70058|33055779|1826368|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|33055779|1826368
221704258469208|70062|ZCTA5 70062|18262593|1778082|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|18262593|1778082
221704258469307|70065|ZCTA5 70065|20825303|1184909|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|20825303|1184909
221704258469314|70067|ZCTA5 70067|26170041|5003249|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|26170041|5003249
221704258469412|70068|ZCTA5 70068|127656886|9505714|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|7845926|2086351
221704258469412|70068|ZCTA5 70068|127656886|9505714|G6350|B5|S|2759072819270|22095|St. John the Baptist Parish|555484721|506440074|G4020|H1|A|119810960|7419363
221704258469444|70070|ZCTA5 70070|236687207|52366673|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|236687207|52366673
221704258469447|70071|ZCTA5 70071|5167979|529683|G6350|B5|S|2759052394159|22093|St. James Parish|616057915|38773983|G4020|H1|A|5167979|529683
221704258469610|70072|ZCTA5 70072|134276429|11374564|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|134276429|11374564
221704258469631|70075|ZCTA5 70075|8828843|1231407|G6350|B5|S|2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|8828843|1231407
221704258469635|70076|ZCTA5 70076|2957245|2460298|G6350|B5|S|2759072819270|22095|St. John the Baptist Parish|555484721|506440074|G4020|H1|A|2957245|2460298
221704258469650|70079|ZCTA5 70079|4735143|1041680|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|4735143|1041680
221704258469668|70080|ZCTA5 70080|24899902|648579|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|24899902|648579
221704258469669|70082|ZCTA5 70082|29465924|333569|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|29465924|333569
221704258469701|70083|ZCTA5 70083|334588456|143738405|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|334588456|143738405
221704258469757|70084|ZCTA5 70084|46910544|4964488|G6350|B5|S|2759072819270|22095|St. John the Baptist Parish|555484721|506440074|G4020|H1|A|46910544|4964488
221704258469847|70085|ZCTA5 70085|170922621|65191900|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|0|15639
221704258469847|70085|ZCTA5 70085|170922621|65191900|G6350|B5|S|2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|170922621|65176261
221704258469869|70086|ZCTA5 70086|99679257|11049544|G6350|B5|S|2759052394159|22093|St. James Parish|616057915|38773983|G4020|H1|A|99679257|11049544
221704258469875|70087|ZCTA5 70087|32313554|2453921|G6350|B5|S|2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|32313554|2453921
221704258469916|70090|ZCTA5 70090|204708640|10452527|G6350|B5|S|2759052394159|22093|St. James Parish|616057915|38773983|G4020|H1|A|125108076|6385958
221704258469916|70090|ZCTA5 70090|204708640|10452527|G6350|B5|S|2759072819270|22095|St. John the Baptist Parish|555484721|506440074|G4020|H1|A|79600564|4066569
221704258469970|70091|ZCTA5 70091|398661170|564156165|G6350|B5|S|2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|398661170|564156165
221704258469979|70092|ZCTA5 70092|11153572|2124413|G6350|B5|S|2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|11153572|2124413
221704258470006|70094|ZCTA5 70094|93633148|15544520|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|93633148|15544520
221704258470030|70112|ZCTA5 70112|2544948|0|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|2544948|0
221704258470043|70113|ZCTA5 70113|2370851|0|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|2370851|0
221704258470141|70114|ZCTA5 70114|13088562|1937699|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|13088562|1937699
221704258470221|70115|ZCTA5 70115|9962000|1491329|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|9962000|1491329
221704258470255|70116|ZCTA5 70116|3281827|324587|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|3281827|324587
221704258470608|70117|ZCTA5 70117|14256213|2013800|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|14256213|2013800
221704258470790|70118|ZCTA5 70118|11978513|1777286|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|11978513|1777286
221704258470865|70119|ZCTA5 70119|11700581|89019|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|11700581|89019
221704258470880|70121|ZCTA5 70121|8486908|1465807|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|8486908|1465807
221704258470965|70122|ZCTA5 70122|16236527|576953|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|16236527|576953
221704258471117|70123|ZCTA5 70123|19634043|3865533|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|19634043|3865533
221704258471184|70124|ZCTA5 70124|17292048|2693315|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|17292048|2693315
221704258471357|70125|ZCTA5 70125|6064471|0|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|6064471|0
221704258471437|70126|ZCTA5 70126|31276476|8152699|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|31276476|8152699
221704258471459|70127|ZCTA5 70127|14167246|648624|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|14167246|648624
221704258471473|70128|ZCTA5 70128|12353685|1272857|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|12353685|1272857
221704258471527|70129|ZCTA5 70129|235482050|113550800|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|235482050|113550800
221704258471555|70130|ZCTA5 70130|5526397|1216244|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|5526397|1216244
221704258471570|70131|ZCTA5 70131|30331831|7903900|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|30331831|7903900
221704258471571|70139|ZCTA5 70139|12861|0|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|12861|0
2217026072908540|70148|ZCTA5 70148|1039299|68749|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|1039299|68749
221704258471572|70163|ZCTA5 70163|8899|0|G6350|B5|S|2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|8899|0
221704258471619|70301|ZCTA5 70301|735087237|19413047|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|12580221|0
221704258471619|70301|ZCTA5 70301|735087237|19413047|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|716317911|19375356
221704258471619|70301|ZCTA5 70301|735087237|19413047|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|6189105|37691
2217026072908547|70310|ZCTA5 70310|488367|0|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|488367|0
221704258471624|70339|ZCTA5 70339|142623164|65495209|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|124046630|62787667
221704258471624|70339|ZCTA5 70339|142623164|65495209|G6350|B5|S|2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|18576534|2707542
221704258471625|70340|ZCTA5 70340|132999|0|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|132999|0
221704258471633|70341|ZCTA5 70341|116859922|338602|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|116859922|338602
221704258471634|70342|ZCTA5 70342|19325590|2902402|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|19325590|2902402
221704258471640|70343|ZCTA5 70343|59273100|1276158|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|29989958|850973
221704258471640|70343|ZCTA5 70343|59273100|1276158|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|29283142|425185
221704258471659|70344|ZCTA5 70344|130987501|67445265|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|130987501|67445265
221704258471670|70345|ZCTA5 70345|333514185|72728672|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|333514185|72728672
221704258471687|70346|ZCTA5 70346|168143622|12642674|G6350|B5|S|2759052394158|22005|Ascension Parish|751016878|32969822|G4020|H1|A|133233113|12563163
221704258471687|70346|ZCTA5 70346|168143622|12642674|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|34910509|79511
221704258471688|70352|ZCTA5 70352|10145451|676565|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|10145451|676565
221704258471690|70353|ZCTA5 70353|50126485|12096543|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|50126485|12096543
221704258471698|70354|ZCTA5 70354|177022920|18275924|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|177022920|18275924
221704258471701|70355|ZCTA5 70355|283589619|11040025|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|283589619|11040025
221704258471709|70356|ZCTA5 70356|172390640|15534045|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|172390640|15534045
221704258471724|70357|ZCTA5 70357|469220686|297427422|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|469220686|297427422
221704258471727|70358|ZCTA5 70358|16763685|13222260|G6350|B5|S|2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|16763685|13222260
221704258471732|70359|ZCTA5 70359|37296989|21458|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|7270072|21458
221704258471732|70359|ZCTA5 70359|37296989|21458|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|30026917|0
221704258471752|70360|ZCTA5 70360|155717513|3101687|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|155717513|3101687
221704258471772|70363|ZCTA5 70363|203108873|12593927|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|203108873|12593927
221704258471789|70364|ZCTA5 70364|109207967|1089212|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|45768175|172668
221704258471789|70364|ZCTA5 70364|109207967|1089212|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|63439792|916544
221704258471796|70372|ZCTA5 70372|74505125|0|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|74505125|0
221704258471804|70373|ZCTA5 70373|142543239|63677967|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|142543239|63677967
221704258471812|70374|ZCTA5 70374|114322531|6351246|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|114322531|6351246
221704258471815|70375|ZCTA5 70375|19050882|30723|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|19050882|30723
221704258471827|70377|ZCTA5 70377|219065454|19266303|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|86473652|1102402
221704258471827|70377|ZCTA5 70377|219065454|19266303|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|132591802|18163901
221704258471857|70380|ZCTA5 70380|201130778|56135291|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|78491540|2883323
221704258471857|70380|ZCTA5 70380|201130778|56135291|G6350|B5|S|2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|57366931|29591667
221704258471857|70380|ZCTA5 70380|201130778|56135291|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|65272307|23660301
221704258471875|70390|ZCTA5 70390|382713043|1015788|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|382713043|1015788
221704258471878|70391|ZCTA5 70391|1337483|0|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|1337483|0
221704258471888|70392|ZCTA5 70392|95253242|24247738|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|95253242|24247738
221704258471894|70393|ZCTA5 70393|14191536|0|G6350|B5|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|14191536|0
221704258471910|70394|ZCTA5 70394|216815154|7923989|G6350|B5|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|216815154|7923989
221704258471913|70395|ZCTA5 70395|126686140|212604|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|126686140|212604
221704258471916|70397|ZCTA5 70397|183282968|15258961|G6350|B5|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|183282968|15258961
